,text,star,hp_data,city,transformed_date,product_num
306,"Very bad product it's body very chip and when touch it body it give electric shock
Plz don't buy",1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Jaipur,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
307,Very bad product Samsung service system very 😞 product purchase 28/04/23 item issue power not on,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Byasanagar,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
308,very bad products don't buy,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Rohtak,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
309,Poor product no work this product,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Ganjam District,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
310,"Worst experience. I request to all of you, never use flipkart for any product.
My humble request to avoid using flipkart platform for online purchasing.",1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Patna,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
311,Light not working.,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Thoothukkudi,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
312,Worrest not cooling after 30 days review don't waste money go by tata voltus refrigerator,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Warangal,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
313,"Samsung fridge 183 L this verry bad
Noice and vibration 📳",1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Islampur,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
314,There is no space for water bottles,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Hyderabad,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
315,"Useless product after 6 months oil likage from d fridge and service person took service charges as well as parts repair charges instead of in the warranty of rhe refrigerator.....
Very very unpleasant service from Samsung....",1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Dumka,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
316,Wrost product and send me bill of it,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Gurugram,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
317,Very nice,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Kheri District,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
318,"My hard earned money Wasted here.
Refrigerator has a big issue with side heating
Just too much heating issue
Really Disappointed",2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Bally,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
319,Heating issue always..,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Hirakud,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
320,In emergency room scratch,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Santirbazar,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
321,Goat sale... fake exchange value bad.. delivery experience bad. product just ok...👎,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Trivandrum,"Jul, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
322,Samsung refrigerator are heated too much so i suggest dont buy this product,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Greater Noida,"Jul, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
323,I am not expected,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Jsw Steel Plant Township,"Jul, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
324,Bad color,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Darbhanga District,"Jul, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
325,Doorsight not calling,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Nayagarh District,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
326,"Very bad not available Flipkart customer support
So don't buy online",2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Siliguri,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
327,"Very nice product, I love it...",2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Maithon,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
328,Cooling problem in this fridge..,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Purba Bardhaman District,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
329,This refrigrator is getting too much heat,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Pithampur,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
330,Bad quality.... don't buy,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Buldana District,"May, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
331,Very low built quality...,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Bannur,"May, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
332,Bad experience,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Gurugram,"Apr, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
333,Very hitting body after 2 to 3 hour continue on.,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Kachchh District,"Apr, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
334,Nicr,2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Vellore,"Mar, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
335,"More heat produced by left and right side of refrigerator
vegetables slot is very small
And egg slot are so big so water bottle are not adjust
And major problem is in below the freezer section their is very small slot so we didn't use",2,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Solapur District,"Mar, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
336,Push button not working,3,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Nagpur,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
337,3 month problem,1,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Dharmapuri District,"Apr, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
338,Best,5,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Dewas,"Aug, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
339,Fantastic waoo,5,SAMSUNG 183 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Digital Inverter,Fatwah,"Jun, 2024","HIMALAYAN POPPY BLUE, RR20D2825HV/NL"
340,"Very bad product
Light not working
Not worth money",1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kizhuparamba,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
341,ALL BODY HIT,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Nadia,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
342,No cooling then freshner box door 💧water shouting waste money I complaint samsung no body's coming waste samsung refrigerator...,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chennai,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
343,Not happy with the product,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Jaipur,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
344,It is making lots of ICE. Ice is all around the wires of the refrigerator and its Dfrost not working.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Indore,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
345,This is one of the worst product. Don't purchase such garbage. Completely disappointed.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Khaga,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
346,I am not happy about flipkart policy .I am very disappointing with delivery boy to tell me to deliver 2.30 pm but he delivered 09.00 pm on that day. Product is not upto the mark price high don't buy .go for other brands.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Singrauli District,"May, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
347,Not working,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Thiruvananthapuram,"Feb, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
348,After sale service is very bad and fridge not working after 4 months.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Khalilabad,"Jan, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
349,Deforestation is not going good with low water capacity of outlet during the frost water is coming to the floor and whole floor are getting late wet,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Vadodara,"Nov, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
350,Total worst refrigerator but not good not bad very very small racks very worst experience,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Sri Potti Sriramulu Nellore District,"Nov, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
351,Good product but don't buy from Flipkart B'coz they block our number after delivery. They just sell product after they don't respond even for minor query's. Now a days Flipkart (low quality products of shopse) become wrost.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Shimoga,"Oct, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
352,Bad quality products,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chaspara,"Sep, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
353,Not good this refrigerator,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Raver,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
354,"Not a good product
Icing chamber is full of ICE . There is no colling at all. samsung care is also useless. I am not able to return or replace. There is no response from any where .",1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Visakhapatnam,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
355,Cooling problem...,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kahalgaon,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
356,Always bkwas,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Katihar,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
357,After 4 days eco mode stopped working and 1 light not glowing,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kanpur,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
358,Not satisfied..,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Jagdalpur,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
359,Very cheap.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kolkata,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
360,The product is very good but the delivery guy is not professional and didn't deliver it properly.,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bengaluru,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
361,Less space,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Guntur District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
362,Do not buy online. Within 1 month it's not working,1,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bengaluru,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
363,Short circuit,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Hyderabad,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
364,Old design,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chennai,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
365,Very bad product,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Pedana,"Jan, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
366,Inside small de,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Thane,"Jan, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
367,Average,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Moonniyur,"Sep, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
368,This fridge is getting very hot from both left and the right side.,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Ballia District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
369,"Too much and too frequent frosting issues with the freezer. It gets heated up too much. Bad product, which just looks good from the outside.",2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chennai,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
370,It is self installation. Too much of ice formation in deep fridge.,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Hyderabad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
371,Outer look is good but performance is pathetic. Inside fridge water droplet in each rack. After opening the fridge every time found a lot of water dripping.After complaining problem still persist. Technician told that this happen due to humidity. Rubbish.,2,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Thiruvananthapuram,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
372,"Product was delivered quickly as promised
It's been 1 week usage, everything seems ok.
I will revisit this page after sometime to give more updates

Update after 3months usage:
Frequent Ice build up happening at freezer area. Quite discomfort to do defrost once in every 2 days and to remove water collected at rear of the fridge",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Vijayawada,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
373,"The refrigerator is very good and I am very happy ☺️ , thankyou Flipkart, but dilevery person is very bad, free delivery but i am paying 300 charges.",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Sheorinarayan,"Oct, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
374,Good product,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bolpur,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
375,Just okay,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Hyderabad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
376,"Too much water drains in fridge or out of the fridge 😞
I called customer care but not responding",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kuretha,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
377,All is ok but small size,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kolar District,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
378,"Good looking, good performance but delivery to much deley",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Rajanna Sircilla District,"May, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
379,"Plastic key, ice tray is too small, most of parts are made of plastics, reduce cost by using plastic, as compare to old freeze company reduce quality,by see quality it will long last max 10 year.",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kalyan,"Apr, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
380,Good products,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Muzaffarpur District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
381,Good product but delivery person ask money for tea.,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Nalbari District,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
382,Only withinb 2 days inner light not working and power consumption is too high,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chicholi,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
383,"Very good in this budget
Cooling is super strong
I am giving this feedback ofter using the product",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Katghar Lalganj,"May, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
384,Good experience,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Satna,"Apr, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
385,nice,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Vizianagaram District,"Jan, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
386,Nice product.,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Baleshwar,"Dec, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
387,Ok best,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kurnool,"Nov, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
388,Nice product,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bengaluru,"Nov, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
389,I'm not satisfied Flipkart,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Dharmapuri,"Oct, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
390,Samsung refrigerator,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Dhemaji,"Oct, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
391,Good,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Thiruvarur District,"Sep, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
392,Good,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Nagamalaipudukottai,"Sep, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
393,Okk,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Changsari,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
394,Looks beautiful. But vegetable container is very small. Door storage is good.,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,New Delhi,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
395,"Design is not upto the mark we facing deforestation issue in my refrigerator , is made with sensors is frequently damage and we can replace with other defrige is full of ice not place any items even in control at low level even in summer also ice not melting box is filled with ice other than this all fine",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,East Godavari District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
396,Ok,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Secunderabad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
397,Just ok,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Hyderabad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
398,"1. Looks are good
2. Requires frequent defrost. ICE gets accumulated very quickly around the chill tray
3. During defrost wter doesn't flow perfectly into the drain tub",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Pune,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
399,Product is good for price but water gets dripping from the frozen box,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Hyderabad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
400,Good refrigerator.,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Haldia,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
401,Gets very hot after running,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Teleni Para,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
402,Delivery let but fridge good 👍,3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bagh,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
403,"Pro's:
The appearance and performance was good
Cooling was fine
Power consumption was low
Cons
The vegetable box is so small to store the vegetables
The features seems to be not upto the mark
The stand storage is not smooth to pull and push
It can resist cooling upto 3 hrs Max on power cuts and the spilled water is floating into the refrigerator instead floating outside of waste water container.
Door is not that smooth to open
Inner design could be some better
Cabin light is very dull as it...
READ MORE",3,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Pune,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
404,Samsung model la ethu oru best model now a days,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Jayankondam,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
405,"Product is good. But vegetable box is so small and moisture controler is absent.
And space management in the door is not so good, Egg tray is given but not given any space of some medicinal things.
And product run silently and have no heating no noise.
LED light is very good.",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Lucknow Division,"Mar, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
406,"This product is best. Nice performance of this refrigerator.
It's look very nice 👍.Many features in this refrigerator.
I suggest this refrigerator.
Thanking you",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Dhanbad,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
407,Nice 👍,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Jhajha,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
408,Gog product value for money,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Gulbarga District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
409,Samsung product always prove the quality. Customer satisfaction. Over all performance good.,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Tiruvannamalai District,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
410,Nyc,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Falakata,"Jul, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
411,Good,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Murshidabad District,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
412,super product and excellent delivery .delivery boys are frendly and polite,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kollam District,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
413,Nice product,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Nizamabad District,"Jun, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
414,"Worth for money, it's working smooth with minimal noise🤏, features are really good 👌, go for it without any hesitation happy shopping 🛍️",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Kumarapalayam,"May, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
415,"3 month use korha hu , product is good.
Thankyou Flipkart.",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Santipur,"Jan, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
416,Great products in this range,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Nawada District,"Dec, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
417,Designer internal designer total refrigerator design super,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Suryapet District,"Dec, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
418,This review is using after 2months Nice features and design.Excellent colour and worth for money and we can get long last veg/fruits with freshness here but one drawback is onion drawer is very hard to use that is not free flow. Overall 4stars,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bengaluru,"Sep, 2023","Paradise Bloom Blue, RR23D2H359U/HL"
419,Good product less noise,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Saran District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
420,"Very nice looking and disine and also cooling,",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Begusarai District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
421,"I received the product with a minor dent and got two options from Flipkart, to replace the product or get cashback of 20%. I opted for the cashback. Overall I am happy with the entire communication that happened during this. The refrigerator performance is decent enough and it's good for a nuclear family.",4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Bardhaman,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
422,Okay product,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Salem,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
423,This product is very good condition,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Purnia District,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
424,Good,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Baidyabati,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
425,Good For Small Families👌Over All performance is better but when we touch fridge wall than fill sound charrrrrr....,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Madhepura,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
426,Overall good,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Santirbazar,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
427,Overall good product 👍,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Chinar Park,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
428,Wow wow,4,SAMSUNG 215 L Direct Cool Single Door 5 Star Refrigerator with Digital Inverter,Jaynagar Mazilpur,"Aug, 2024","Paradise Bloom Blue, RR23D2H359U/HL"
