,text,star,hp_data,city,transformed_date,product_num
31,Not 80 cm.... now ok..,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bhubaneswar,"Nov, 2023",UA32T4380AKXXL
32,Screen Mirroring problem,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Patan,"Nov, 2023",UA32T4380AKXXL
33,"I ordered a Samsung LED TV. From past one month installation demo not yet completed. I was contacted by the Flipkart support team and brand technician. But it's not resolved.

In my opinion this is worst worst worst installation demo process. I rate it as -10 out of 5 and no star.

It is almost one month completed but installation is not completed. This is the main issue.



Worst worst worst..........",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Nizamabad District,"Nov, 2023",UA32T4380AKXXL
34,Picture quality good but sound quality is very poor. Need extra soundbar. Wall mount provided by Samsung is very weak not like LG. It doesn't have aux port ...no headphon port. No Bluetooth ... It's like 50 years ago tv. Don't buy it . You can't use extra speaker ... Can't use usb speaker..only buy a soundbar with HDMI cable. Disgusting product.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Pathsala,"Nov, 2023",UA32T4380AKXXL
35,Ok,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Darbhanga District,"Nov, 2023",UA32T4380AKXXL
36,Disturbing a lot,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Durgapur,"Nov, 2023",UA32T4380AKXXL
37,Verry problem,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Naihati,"Nov, 2023",UA32T4380AKXXL
38,poor quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Chennai,"Nov, 2023",UA32T4380AKXXL
39,Sound quality is poor,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Chennai,"Nov, 2023",UA32T4380AKXXL
40,"Picture quality is not good,and color loss after some time.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,New Delhi,"Nov, 2023",UA32T4380AKXXL
41,Poor quality picture was not clear,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Hyderabad,"Nov, 2023",UA32T4380AKXXL
42,"No tebal mount and no wall mount bracket
This is not good",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Nov, 2023",UA32T4380AKXXL
43,Quality is good,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Budaun District,"Nov, 2023",UA32T4380AKXXL
44,"Worst product. I buy this product on 1st November.After installated,we watched TV only 2 hrs only.Thereafter the display of this product is damaged and no visuals.I felt very sad.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Basirhat,"Nov, 2023",UA32T4380AKXXL
45,Very poor installations. Actually i need table top stand. But they fixed wall mound (inside tv stand) not moveble also. If we need connect usb or any other cables not possible. Wall mount fitting not movable. Then how can i connect one usb flash drive?,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Perinthalmanna,"Nov, 2023",UA32T4380AKXXL
46,dont buy it no stand inside it and no table stand,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Rae Bareli,"Nov, 2023",UA32T4380AKXXL
47,Very bad quality don't purchase,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Khelari,"Nov, 2023",UA32T4380AKXXL
48,Average,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Patna,"Nov, 2023",UA32T4380AKXXL
49,"After few hours of installation no picture is coming, very bad product",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Ghatal,"Nov, 2023",UA32T4380AKXXL
50,Tv not working properly 😡😡😡 very bad quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Biswanath District,"Nov, 2023",UA32T4380AKXXL
51,Waste Flipkart company,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Srikakulam District,"Nov, 2023",UA32T4380AKXXL
52,Power socket not fitting properly in TV....,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kanpur,"Oct, 2023",UA32T4380AKXXL
53,Good quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Hyderabad,"Oct, 2023",UA32T4380AKXXL
54,Bad Tv,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Begusarai District,"Oct, 2023",UA32T4380AKXXL
55,Not good.. wall hanging stand not available,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Dhanaula,"Oct, 2023",UA32T4380AKXXL
56,Black dot in display one led is fues,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Sojat Road,"Oct, 2023",UA32T4380AKXXL
57,It's very bad experience,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Satna,"Oct, 2023",UA32T4380AKXXL
58,Aux connection not working sound bar to smart tv and this sound quality is very bad . don't buy this smart tv .,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Sambalpur District,"Oct, 2023",UA32T4380AKXXL
59,Picture quality is verry bad not good,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Jagatsinghapur,"Oct, 2023",UA32T4380AKXXL
60,Bakwas product and also very disgusting behaviour of and no help of return policy,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Murshidabad District,"Oct, 2023",UA32T4380AKXXL
61,"I received my 32 inch Samsung tv on 9th oct. today 18 th oct, still my tv is not installed. I am very very disappointed with Samsung service. I prapose to don't by Samsung products.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Sangareddy,"Oct, 2023",UA32T4380AKXXL
62,"Flipkart service is very poor they dont provide installation
Tv delivery is on 11 oct 2023 installation date they givin 13 oct. they after 14 they after 16 then 17 after 18 very poor",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bhopal,"Oct, 2023",UA32T4380AKXXL
63,"Free installation is pending,
Otherwise tv is ok",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Baharagora,"Oct, 2023",UA32T4380AKXXL
64,Worst screen quality n sound,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Guntur,"Oct, 2023",UA32T4380AKXXL
65,This product is gud but service is not gud,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Rabkavi Banhatti,"Oct, 2023",UA32T4380AKXXL
66,"No Bluetooth
You can not connect it under the Samsung Smart Things app
No 5Ghz network, only 2.5Ghz

Vary basic television at this price range.
I am extremely unsatisfied with the purchase, cannot use BT home theaters/ headphones.

I would not recommend it!!",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kolkata,"Oct, 2023",UA32T4380AKXXL
67,Poor quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Sardarshahar,"Oct, 2023",UA32T4380AKXXL
68,Product delivered very quickly as it says in the app but their support assistance of the support engineer is very poor and they are demanding that they Will come their own time and their timing will be after 9.00 PM,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Koothappar,"Oct, 2023",UA32T4380AKXXL
69,Low level quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Srikakulam District,"Oct, 2023",UA32T4380AKXXL
70,Waste of money no Bluetooth and no audio output cable,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Noida,"Oct, 2023",UA32T4380AKXXL
71,The product has poor tv quality spekar sound break and display fliker and bluering tv hange lot much more no table stand in this customer care not replaced tv and refundv provided,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Hathras,"Oct, 2023",UA32T4380AKXXL
72,The samsung installation guy conned my old parents and sold uneccesary tv mounting brackets and extra flipkart warranty . This was not expected from samsung .The quality of TVs also have deteriorated .Our last samsung tv lasted only 4 years .,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Madhyamgram,"Oct, 2023",UA32T4380AKXXL
73,Product is ok but ... Flipkart services are extremely poor,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kalyan,"Oct, 2023",UA32T4380AKXXL
74,Very poor quality.screen automatically damaged with spark.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Indore,"Sep, 2023",UA32T4380AKXXL
75,Samsung products are reliable they show less functions but give more.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Nalanda District,"Sep, 2023",UA32T4380AKXXL
76,"Very bad experience... I got detective product from flip kart..... Replace not approved and service centre of samsung say that it will be fulfil by flipkart... And flipkart say that it will be fulfill by samsung care..
Plzs tell me what I do..?",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Patna Division,"Sep, 2023",UA32T4380AKXXL
77,Poor picture quality.. not expected from Samsung,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Mumbai,"Sep, 2023",UA32T4380AKXXL
78,Worst quality ever.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,South Twenty Four Parganas District,"Sep, 2023",UA32T4380AKXXL
79,"Connectivity and processing very very slow.
LG is much better",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Mumbai Suburban,"Sep, 2023",UA32T4380AKXXL
80,Third class wendor not give refund after canceling order,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Rajkot,"Sep, 2023",UA32T4380AKXXL
81,Very bad company,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Ahmadnagar District,"Sep, 2023",UA32T4380AKXXL
82,Sound quality is little poor,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Hyderabad,"Aug, 2024",UA32T4380AKXXL
83,Connecting very bad,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kavali,"Aug, 2024",UA32T4380AKXXL
84,"This TV is not Value for money.

This doesn't have Bluetooth. The software is slow and it cannot be considered as a SMart TV",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Chennai,"Aug, 2024",UA32T4380AKXXL
85,"Very worst picture quality,can't return this tv,don't buy this tv, installation not yet done,they are fighting each other to install the product,tindivanam service is very worst and they behave like a rowdy,Plz don't buy this product",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Viluppuram District,"Aug, 2024",UA32T4380AKXXL
86,"After using 10 days this tv feedback
Display ok
Sound also ok
Performance ver slow
This price this tv is waste",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Krishna District,"Aug, 2024",UA32T4380AKXXL
87,3rd class installation service by Samsung. Received product in 2 days but installation is done after 10 days..very bad experience of installation,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kolhapur District,"Aug, 2024",UA32T4380AKXXL
88,Not as per the mark,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Jaipur,"Aug, 2024",UA32T4380AKXXL
89,Not good,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Belgaum District,"Aug, 2024",UA32T4380AKXXL
90,"Cheap Smart TV,
Does not support Bluetooth
Remote is worthless
Interface is laggy
Worst purchase ever",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Gurugram,"Aug, 2024",UA32T4380AKXXL
91,"No proper wifi connectivity, no Bluetooth connectivity, very much lagging.. no screncasting no proper video visuals
Worst product.
Thinking that the Samsung products were good but got it now its the worst product they make",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Aug, 2024",UA32T4380AKXXL
92,What a pathetic purchase. Don't buy. Dabba tv.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Aug, 2024",UA32T4380AKXXL
93,Very Bad,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Begusarai,"Aug, 2024",UA32T4380AKXXL
94,This product is worst tv is damaged just 2year .,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kollam District,"Aug, 2024",UA32T4380AKXXL
95,nice,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Varanasi,"Aug, 2024",UA32T4380AKXXL
96,Only for tv no extra accessories additional charges apply for any one metireal,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kanakapura,"Aug, 2024",UA32T4380AKXXL
97,Very poor product and there are no aux point for audio,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,West Medinipur,"Aug, 2024",UA32T4380AKXXL
98,"Product is good but flipkart did not provide what was promised.
Very unhappy with delivery",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Pune,"Aug, 2024",UA32T4380AKXXL
99,"Worst product, please don't buy having sound problem in six month",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Mumbai,"Aug, 2024",UA32T4380AKXXL
100,"Worst product, please don't buy having sound problem in six month",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Mumbai,"Aug, 2024",UA32T4380AKXXL
101,No quality video,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Perinthalmanna,"Aug, 2024",UA32T4380AKXXL
102,Pls don't buy this after purchase it in 7 days it turned off and they also don't give proper service they will block your call and you will suffer pls don't buy instead take OnePlus tv in same budget pls don't buy you will suffer 🙏😭,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Talcher,"Aug, 2024",UA32T4380AKXXL
103,Produet is good.. But installation service is very poor,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Rajpur Sonarpur,"Aug, 2024",UA32T4380AKXXL
104,Not good as they expect,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Pashchim Champaran District,"Aug, 2024",UA32T4380AKXXL
105,Don't by worst TV.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Aug, 2024",UA32T4380AKXXL
106,not running not running showing not available,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Shahdara,"Aug, 2024",UA32T4380AKXXL
107,this not android tv remember this before purchase,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Jaipur,"Aug, 2024",UA32T4380AKXXL
108,Installation and demo provided by flipkart is very bad...they take a very long time in providing these services..better to opt from croma or reliance digital..still after 3 days still waiting for Installation to happen...,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Gonda District,"Aug, 2024",UA32T4380AKXXL
109,Never buy this product,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Chikhli,"Aug, 2024",UA32T4380AKXXL
110,Sometimes tv volume don't not work .This tv has volume problem,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kolkata,"Aug, 2024",UA32T4380AKXXL
111,Not good.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Aurangabad,"Aug, 2024",UA32T4380AKXXL
112,"Totally west of money, no to stand no pictures quality no good sound",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Aug, 2024",UA32T4380AKXXL
113,Disappointed product,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Garshyamnagar,"Aug, 2024",UA32T4380AKXXL
114,"Worst experience buying this item and installation of it.
I will not recommend this to anyone.
*Think Twice before buying this*",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Ongole,"Aug, 2024",UA32T4380AKXXL
115,Very worse product. After installation it runs only 30 minutes then suddenly it off and not running.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Samudragarh,"Aug, 2024",UA32T4380AKXXL
116,Very poor product,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Nadia District,"Aug, 2024",UA32T4380AKXXL
117,according to me the speaker is not of good quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Biharsharif,"Aug, 2024",UA32T4380AKXXL
118,Not good,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Madurai,"Aug, 2024",UA32T4380AKXXL
119,No sound no stand,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bengaluru,"Aug, 2024",UA32T4380AKXXL
120,Not good quality pictures and videos...,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Talcher,"Aug, 2024",UA32T4380AKXXL
121,"Connective is poor,

Screen cast not working,

Pls don't buy this product.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Greater Noida,"Aug, 2024",UA32T4380AKXXL
122,My TV is stop working hardly crossed 1 year. Need improve quality,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Thane,"Aug, 2024",UA32T4380AKXXL
123,"Product is good but installation process is highly unsatisfied. Even after 15 days of order, my product is not installed yet.
Even customer care and installation agent are just promising but never make the process done.
I hope it will be installed in this life",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Jammu,"Aug, 2024",UA32T4380AKXXL
124,"Very bad thing for Samsung poor service with led not wall stand nd baise stand how to watch ???
I think we prefer other companies Led tv
Shame on @samsung 🤬🤬🤬🤬🤬🤬 as well filpkart",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Nakodar,"Aug, 2024",UA32T4380AKXXL
125,"I got a defective product and service distributor not ready to accept defective case . Almost 3 months now but not getting final decision of replacement.
The last option is to go to the consumer forum",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Mumbai,"Aug, 2024",UA32T4380AKXXL
126,"Quality is not good, please don't buy, waste of money",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,New Delhi,"Aug, 2024",UA32T4380AKXXL
127,"VERY BAD PRODUCT AS ASPECTED QUALITY. HOME THEATRE IS NOT CONNECTED TO THE TV ANY WAY, PICTURE QUALITY IS NOT GOOD AS ASPECTED.WHAT KIND OF SMART TV I DON'T KNOW BLUETOOTH CONNECTIVITY IS NOT THERE.
DON'T BUY THIS MODEL.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bhatpara,"Aug, 2024",UA32T4380AKXXL
128,Picture Quality very Bad and Sound Quality very bad not good performance product,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Agra,"Aug, 2024",UA32T4380AKXXL
129,Worst product and seller is fraud.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Bareilly,"Aug, 2024",UA32T4380AKXXL
130,Product was not good,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kolkata,"Aug, 2024",UA32T4380AKXXL
131,Very bed experience,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kakori,"Aug, 2024",UA32T4380AKXXL
132,Picture quality is very low,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Roorkee,"Aug, 2024",UA32T4380AKXXL
133,"I have a doubt, really it was made by samsung or local madet.v???",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Ongole,"Aug, 2024",UA32T4380AKXXL
134,Waste of money within 1 month picture screen get damaged worst service worst product,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Chennai,"Aug, 2024",UA32T4380AKXXL
135,Worst picture quality and screen size is small not like 32 inches,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Medchal Malkajgiri District,"Aug, 2024",UA32T4380AKXXL
136,Most 3rd class product. Wastage of money. There are no safety of the screen. The International Company produced a wastage product.,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Kolkata,"Aug, 2024",UA32T4380AKXXL
137,Picture quality is low,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Ghaziabad,"Aug, 2024",UA32T4380AKXXL
138,"After buying the tv , I came to know that it doesn't support Bluetooth. Very disappointed.",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Yavatmal,"Aug, 2024",UA32T4380AKXXL
139,Product nice but dilevery and installation reward 3rd class,1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Osmanabad District,"Aug, 2024",UA32T4380AKXXL
140,"No issue regarding delivery and installation, but pendrive connectivity and internet connectivity is very poor... Don't buy this product",1,SAMSUNG 80 cm HD Ready LED Smart Tizen TV with Bezel-free Design,Basirhat,"Aug, 2024",UA32T4380AKXXL
