,text,star,hp_data,city,transformed_date,product_num
0,"This ac have big issue, when you turn on the ac noise is coming before cooling and services not providing well form samsung customer support. Cooling is best but service not good😡😡",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Udgir,"Jul, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
1,"3rd class ac..
Air flow quality very poor",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Durg,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
2,The product is very bad its not cooling the specification is its work without steplizer but it not the service of samsung is badd they are not reply for my problem that i have raised from last 3-4 days,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Pataudi,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
3,Not too good it consume 1 unit in half and hour not energy saver ..ai mode not working properly not so good response..too power consume in compare to non inverter ac ..i did not like that .cooling not good,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Ganaur,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
4,"One of the worst ACs is never buy Samsung AC. Always go for Daikin and LG.

Takes too much time to start cooling and does not cool the air just run the fan.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Badlapur,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
5,Bad seller Dont buy it,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Erode,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
6,Waste of money no cooling,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bhokardan,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
7,Very bad product don't buy it because the comp... Is very noise and Hamming sound coming I unable to used it because the sound coming from outdoor unit it terrible,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Durgapur,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
8,"Too much noise from the machine not installed properly .
Need to return the product or pls arrange the technical team and fix the problem
I do have same Samsung brand Ac almost one year old but runs so smooth and no noise from the machine",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Surat,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
9,"Features and Design is good, Only problem is noise level from outdoor unit is very very high you will feel like you are in some factory.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Latur,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
10,Samsung AC is not cooling,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Mahnar Bazar,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
11,"Worst decision ever to buy this ac. Its been hardly 2 months. No cooling at all. Already reached out twice to get a service. They answer the phone but didn't come for service.

Water drops coming out of ac. New sound coming everytime. Damm its a garbage. Why did i buy it.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bengaluru,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
12,defective product,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
13,Cooling 0% not good don't buy... buy to LG or other brands..,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bijnor District,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
14,Dont buy the product. Waste of money. The ac is not windfree. This is a big scam.,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
15,"Heavy noise and Colling also very low.
Flipkart was cheating to customers.
When order the product showing with full features,when we received and after installation there is no features as shown in Flipkart application.
Very very bad.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
16,Worst 👎,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Eluru,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
17,very poor and bad respect,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Siddipet,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
18,Cooling not satisfied in other brands,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Southern Division,"Mar, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
19,Plz dont buy this model not getting cooling and return also cant possible no replacement also ? Samsung service center saying lot of new storys so plz dont waste ur money better go LG A/C than ur wish...,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Tiruppur,"Mar, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
20,Not even in 6 months this AC is not working at 16 degree. Cooling is not working,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bhubaneswar,"Mar, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
21,Water Leakage,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chennai,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
22,Huge noise issues.,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
23,"Very bad ac, not good cooling . Even my half priced Marq AC is very good performance from this one. Totally disappointed from this deal",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Talwandi Sabo,"Aug, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
24,"The worst product I have ever purchased. Cooling is worst. My room size/area is about 120 square feet but it remains hot even after more than one hour of switching on the system. Indoor unit creates noise. Now I just regret why I purchased this. I feel cheated. Please don't waste your money on its purchase.

15/05/2024
Right from the date of installation I'm facing gas leakage problem in the compressor unit. Gas is being filled today. Last year too gas was filled immediately after installati...
READ MORE",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Gorakhpur,"Jul, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
25,"I completely dissatisfied with this product. Not releasing cooling as expected and it makes more noise comparing to my previous ac. My rating is 1
Don't go for this ac. Seriously dont buy this Ac its not a windfree they only given holes in ac and selling this product.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Pedana,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
26,If you want headache then purchase this product. In two months AC problem occurred two times. Today technician visits for repair and saying we have to clean filters every week else AC will not work and sounds like Helicopter flying in your room. How the design team design this worst product. Who will have time to clear Filters every week. Kindly avoid and better go with better reliable brands,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,West Godavari,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
27,Not cooling instantly,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Barmer,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
28,Very bad flipkart,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Katihar District,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
29,"Cooling not happening even in 16 degree. Room is 100 sqft, but Samsung AC is not working as well as expected. I have raised a complaint regarding this, let's see what is happening.",1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bhubaneswar,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
30,Getting sound from out door unit,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chittoor District,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
31,Very poor,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Tirunelveli,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
32,Installation team contacted after 5 days of purchase !! Worst experience from flipkart !! No way to contact samsung customer care for Installation through phone !! Tried a lot but chatting with a worthless bot!! Never recommend to buy ac from flipkart or samsung.,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Konnagar,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
33,Cooling is not good. Energy efficiency is so high.,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Durgapur,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
34,Don't buy worst product lots of problems just 13 days,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chennai,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
35,One of the worst air conditioner compresior noise is very bad,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Ratlam District,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
36,Wast product dont buy 🤦wifi not avilble low qoulity 🤦,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Narasaraopet,"Mar, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
37,Ultimate product....,1,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Srikalahasti,"Feb, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
38,As per product details it says we can track energy consumption on the smart things app but there is no option here.the whole purpose to pay extra for wifi is wasted. I have another samsung smart ac where i can monitor energy consumtion.,2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Ranchi,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
39,"The outdoor unit is VERY noisy !!
Even in Quiet-mode, the Outside Unit's fan runs at full-speed, and needless to state is noisy and consume more power than necessary.


Do not buy Wind-Free Technology Samsung AC. Just buy regular normal one.",2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bengaluru,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
40,"Too much noise from outdoor unit. Previously also I used samsung ACs , all were so silent , but sadly this one is exception . Disappointed.",2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Panchkula,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
41,"Leakage found on copper condenser
Heavy noise in both indoor and outdoor unit
Very disappointed 😞",2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Jharsuguda,"Jan, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
42,"Too noisy operations. Outdoor unit has too loud sound while indoor has little less.

I have another ac from midea 4 year old, runs super smooth silently while this make a lot of sound.

Power consumption option doesn't works on Remote.
Also, remote doesn't have backlit in screen or in buttons making it hard to operate.",2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Lucknow,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
43,Superb baby,2,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bhubaneshwar,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
44,Samsung wind free design good sound high,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Udangudi,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
45,Too noisy... Don't buy this product,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Mandsaur District,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
46,Top cooling is fine. It not provide cooling for lower floor... That's the con is see in this AC.. remaining all functions are good...,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Erode,"Mar, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
47,Trusted band,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hugli Chinsurah,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
48,Nice performance.,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Sirkali,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
49,Value for money,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Banmankhi Bazar,"Jul, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
50,Good product . Pathetic service.,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Menhaniam,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
51,"Screw getting loose, poor installation it kay fall anytime who will be responsible",3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Pune,"Nov, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
52,Nice product,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Mumbai,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
53,"After 6 month it's not colling, and making lot of noise",3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kendujhar District,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
54,Good,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Meerut,"Sep, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
55,Good,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Balasinor,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
56,Good,3,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,South Twenty Four Parganas District,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
57,"This is a great AC for the price. In Bangalore my requirements are unique due to house location. More than cooling, i need some humidity control in damp months when sun is scarce. This does an amazing job of cooling super fast as well as maintaining my room at 50% relative humidity throughout the day. Very important for prevention of mold and fungus in your house. Installation was arranged quickly by Flipkart support.
Outer unit is silent as well as internal unit. Air throw is superb and eas...
READ MORE",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bengaluru,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
58,"Product is nice as per the expectation but the installation from samsung is very costly and they ask more compared to other brands like Carrier,Hitachi etc.


For that reason I am deducting one star",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bhubaneswar,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
59,"Everything works fine. Cooling is also great
My issue is I am unable to find energy option in the smart things app which shows power consumption stats else all features working fine on smart things app. Already complaint about this to samsung support let's see what happens",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Ranchi,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
60,"The ac is very good. But I'm very disappointed from flipkart, they write in product caption that this is wifi model but this doesn't have any wifi function. The ac looks is very good it's also very energy efficient.",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kodalia,"Mar, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
61,The product is good. But the sound is heavy.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Jan, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
62,Value for money my hall is around 160-180sqft it takes 30 mins in 60% energy efficiency to pleasant cool this kind of surrounding and in my hall there is big size iron item . I think that's the reason it takes some what more time to get cool and I would recommend to buy.Only thing that left is electricity bill that I'll post one more review later,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kurnool,"Mar, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
63,The power consumption is more as compared to other 3 star acs but overall nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Jajapur District,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
64,"please note --- Freeze wash is not available in this AC .........Ac is good ...i bought it because of windfree technology..... Design is good... Can go upto 120 % power mode..... It was only installed late ...
I will update after 1 month use
.
Update 2 months --- Ac cools good ..but make some zoom zoom noise in between operation... tingling noise",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Bally,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
65,Value for money.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Baleshwar,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
66,Samsung AC cooling is good definitely a step below LG and Panasonic.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chennai,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
67,Nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Vijayawada,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
68,"Very nice ac fast cooling I am happy,",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Nagaon,"Jun, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
69,"Not bad good product for Samsung A.C
Cooling efficiency good",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
70,Good go for it,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Jagatsinghapur District,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
71,Good,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chittaurgarh,"May, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
72,It is very nice product worth for money,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Coimbatore,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
73,Good working . value for money....,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Pasur,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
74,Nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Banswara District,"Apr, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
75,Value for money.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Hyderabad,"Mar, 2024","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
76,This is amazing for its price,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Thiruvananthapuram,"Dec, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
77,Nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Krishna District,"Nov, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
78,The ac looks so premium. The chilling is not like the way actually chill is. All over good.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kolkata,"Nov, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
79,Product found ok....its my initial findings....,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Anugul,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
80,Nice 👍🏻,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Pathankot,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
81,Good ac,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Barpeta,"Oct, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
82,Nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Sonepur,"Sep, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
83,its work well.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chennai,"Sep, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
84,Semsang ac in good cooling and good instolasen,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Jafrabad,"Aug, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
85,Worth to buy,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chennai,"Jul, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
86,Product is. good.,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Miryalaguda,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
87,Good at this price,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Habra,"Jun, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
88,Nice,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Puducherry,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
89,"Very noisy air conditioner, screeches like old cooler.
Plus point of turning this on is you can't hear your nagging wife.
Jokes aside, Windfree feature helps sleep।
Nice product, could be better",4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Dewas,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
90,Good,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Sullurpeta,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
91,Worth prodect,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Karungal,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
92,Cooling is pretty good and the most liked thing is sound of both indoor and outdoor unit is very less,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Chittoor,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
93,Very good AC,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kalyani,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
94,Good product,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Kollam District,"May, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
95,very nice design and cooling,4,SAMSUNG AI Pro 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White,Lucknow,"Apr, 2023","AR18CY5YAWK|AR18CY5YAWKNNA|AR18CY5YAWKXNA, Copper Condenser"
